status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness,state_zip,state,city,job level
NEW,Data Center Maintenance Technician,CBRE,"Fort Worth, TX 76102",10/5/2024,"As a CBRE Data Center Technician, you will perform preventative maintenance and corrective repairs within a Data Center operation. This job is part of the Critical and Technical Services job function.","Job types: Full-time
Job types cc: Full-time
Schedules: Weekends as needed, Holidays",https://www.indeed.com/m/viewjob?jk=6029f999697fe178,IndeedScraperUSAEng_6029f999697fe178,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 76102,TX,Fort Worth,Entry-Level
NEW,Senior Data Engineer - Platform Engineering,"Crunchyroll, LLC","San Francisco Bay Area, CA",10/3/2024,"About Crunchyroll WE HELP EVERYONE BELONG. IT'S OUR PURPOSE. Founded by fans, Crunchyroll delivers the art and culture of anime to a passionate community. We super-serve over 100 million anime and…","Remote: Remote
Benefits: Commuter assistance, Disability insurance, Health insurance, Dental insurance, Flexible spending account, Paid time off, Vision insurance, 401(k) matching, Life insurance, Pet insurance",https://www.indeed.com/m/viewjob?jk=892144b17da4563a,IndeedScraperUSAEng_892144b17da4563a,IndeedScraperUSAEng,Data,USA_ENGLISH,$185440 - $231800 yearly,FULLY_REMOTE, CA,CA,San Francisco Bay Area,Senior-Level
NEW,Research Data Associate,NYU Langone Health,"New York, NY 10016",10/12/2024,Compiles data and assists in consolidating and analyzing data for presentation to sponsoring and regulatory agencies Reviews data with supervisor and then provides reports to all parties e g data and…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=be49d4496898578b,IndeedScraperUSAEng_be49d4496898578b,IndeedScraperUSAEng,Data,USA_ENGLISH,$51243.96 - $51243.96 yearly,UNKNOWN, NY 10016,NY,New York,Entry-Level
NEW,Senior Independent Testing Specialist - Data Analytics,Wells Fargo,"Irving, TX",11/8/2024,"Experience with SAS/SQL, Python and coding to leverage data and perform analysis of data populations to provide testing assurance. Ability to research, trend, and analyze data. In this role, you will:","Job types: Full-time
Remote: Hybrid work
Benefits: Commuter assistance, Caregiver leave, Disability insurance, Dependent care reimbursement, Health insurance, Tuition reimbursement, Paid time off, Parental leave, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=3138b8c7d745200f,IndeedScraperUSAEng_3138b8c7d745200f,IndeedScraperUSAEng,Data,USA_ENGLISH,$84000 - $149400 yearly,TEMPORARILY_REMOTE, TX,TX,Irving,Entry-Level
NEW,SAP BW/BI Analyst,Umanist Staffing,"White Plains, NY",11/14/2024,Maintain data integrity and perform regular data quality checks. Develop and maintain SAP BW data models. Proficiency in SAP BW data modeling and reporting. Experience in project management is a plus.,"Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=53b0fbfe7747077d,IndeedScraperUSAEng_53b0fbfe7747077d,IndeedScraperUSAEng,Data,USA_ENGLISH,$50 - $70 hourly,UNKNOWN, NY,NY,White Plains,Mid-Level
NEW,Staff Data Engineer,ServiceNow,"Santa Clara, CA 95054",11/19/2024,"Company Description It all started in sunny San Diego, California in 2004 when a visionary engineer, Fred Luddy, saw the potential to transform how we work. Fast forward to today — ServiceNow…","Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Flexible spending account, Family leave, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=1434cf55dad688b4,IndeedScraperUSAEng_1434cf55dad688b4,IndeedScraperUSAEng,Data,USA_ENGLISH,$158500 - $277500 yearly,UNKNOWN, CA 95054,CA,Santa Clara,Entry-Level
NEW,Accounts Configuration & Analysis - Business Analyst,WTW,"Richardson, TX",10/26/2024,"The Accounts Configuration and Analysis Team is responsible for configuring client setup at both the employer and administrator levels, business analysis assistance for Active and Retiree clients, and…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=394bcffcc7217e3b,IndeedScraperUSAEng_394bcffcc7217e3b,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Richardson,Entry-Level
NEW,Data Entry Technician,"Contact Government Services, LLC","Winston-Salem, NC",10/9/2024,Maintain data entry requirements by following data program techniques and procedures. Purges files to eliminate duplication of data. Verifies data and prepares materials for pdf printing.,"Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance, Dental insurance, 401(k), Flexible spending account, Paid time off, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=91832bff32e5aa54,IndeedScraperUSAEng_91832bff32e5aa54,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, NC,NC,Winston-Salem,Entry-Level
NEW,Data Scientist,Gartner,"Irving, TX 75039",11/8/2024,"Your expertise in mathematical skills, advanced NLP & ML knowledge, and data modeling will be instrumental in transforming complex data into actionable solutions.","Remote: Hybrid work
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, Tuition reimbursement, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching",https://www.indeed.com/m/viewjob?jk=8e248bde1723fbbe,IndeedScraperUSAEng_8e248bde1723fbbe,IndeedScraperUSAEng,Data,USA_ENGLISH,$96000 - $130500 yearly,TEMPORARILY_REMOTE, TX 75039,TX,Irving,Entry-Level
NEW,Data Systems Specialist,Ethical Culture Fieldston School,"New York, NY 10023",10/24/2024,"Supporting, managing and maintaining the systems and data integration procedures and processes required for sharing of data between various School systems and other related data sources;","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c2a2394d7ff44b1b,IndeedScraperUSAEng_c2a2394d7ff44b1b,IndeedScraperUSAEng,Data,USA_ENGLISH,$70000 - $90000 yearly,UNKNOWN, NY 10023,NY,New York,Entry-Level
NEW,BUSINESS INTELLIGENCE ANALYST,Orbis,"Piscataway, NJ 08854",10/20/2024,"BUSINESS INTELLIGENCE ANALYST - Analyze derivatives trading data and generate data for financial products by querying data repositories. Perform data extraction, analysis, reporting.",,https://www.indeed.com/m/viewjob?jk=532183c849a35963,IndeedScraperUSAEng_532183c849a35963,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NJ 08854,NJ,Piscataway,Entry-Level
NEW,Financial Data Coordinator,"Paul, Weiss, Rifkind, Wharton & Garrison LLP","New York, NY 10019",11/15/2024,"This means consistently meeting the firm’s standards for data accuracy and timeliness, while managing a reasonable volume of data entry tasks. Verify the accuracy of financial data received from…",Remote: Hybrid work,https://www.indeed.com/m/viewjob?jk=c6a935da304ab7cd,IndeedScraperUSAEng_c6a935da304ab7cd,IndeedScraperUSAEng,Data,USA_ENGLISH,$65000 - $75000 yearly,TEMPORARILY_REMOTE, NY 10019,NY,New York,Entry-Level
NEW,Data Analyst,Sun River Health,"Peekskill, NY 10566",10/9/2024,This position will be responsible for data management and analysis. Identifying any bugs that may be impacting data accuracy and implementing solutions rid databases of those bugs.,"Job types: Full-time
Shifts: Day shift
Remote: Hybrid work
Job types cc: Full-time
Schedules: Day shift",https://www.indeed.com/m/viewjob?jk=70e15b91925a1715,IndeedScraperUSAEng_70e15b91925a1715,IndeedScraperUSAEng,Data,USA_ENGLISH,$21.5 - $24.5 hourly,TEMPORARILY_REMOTE, NY 10566,NY,Peekskill,Entry-Level
NEW,Database Administrator,Ryzlink DBA Chuwa America,"Santa Clara, CA 95050",10/15/2024,"Install, configure, administer, patch, clone, and maintain software applications and databases using AWS, Python, Linux, Windows, OSX, MongoDB, SQLite, MySQL, Database systems, HTML, CSS, GitHub, Java…",,https://www.indeed.com/m/viewjob?jk=5ff90e7a27cef937,IndeedScraperUSAEng_5ff90e7a27cef937,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 95050,CA,Santa Clara,Entry-Level
NEW,Associate Commercial Data Scientist,Alexander Group,"New York, NY 10022",10/9/2024,Support teams engaged with big data environments. Proficiency with open-source data science languages like R or Python. Advise teams with data preparation and model-building best-practices.,,https://www.indeed.com/m/viewjob?jk=71a9570e0ffd5acd,IndeedScraperUSAEng_71a9570e0ffd5acd,IndeedScraperUSAEng,Data,USA_ENGLISH,$80000 - $80000 yearly,UNKNOWN, NY 10022,NY,New York,Entry-Level
NEW,Data Center Sales Manager,Kevin Edward Consultancy Limited,United States,10/21/2024,Drive business development by targeting and expanding relationships with data center customers. Strong understanding of data center infrastructure and the specific HVAC needs for this industry.,"Job types: Full-time
Benefits: Health insurance, 401(k)
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=5a5c7de1d801b04b,IndeedScraperUSAEng_5a5c7de1d801b04b,IndeedScraperUSAEng,Data,USA_ENGLISH,$120000 - $150000 yearly,UNKNOWN,,,United States,Mid-Level
NEW,Data Analyst & CRM Support Specialist,Muhlenberg College,"Allentown, PA 18104",11/1/2024,"The Data Analyst & CRM Support Specialist will support data collection and analysis along with the configuration, coordination and daily management of the enrollment CRM (Slate) - the point of entry…","Job types: Full-time
Benefits: Paid parental leave, Disability insurance, Health insurance, Dental insurance, Parental leave, Vision insurance, Loan forgiveness, Life insurance
Job types cc: Full-time
Schedules: Year round work, Monday to Friday",https://www.indeed.com/m/viewjob?jk=848cf72cf37d2b97,IndeedScraperUSAEng_848cf72cf37d2b97,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA 18104,PA,Allentown,Entry-Level
NEW,Data Analyst,ITTrail Blazers,"Long Island City, NY 11106",11/8/2024,"The Quality Assurance unit is seeking to hire a Business Analyst to manage, monitor, revise and review vendors XRF lead report for HPD submissions; assist with Maximo data entry, verify invoices from…","Job types: Full-time, Contract
Shifts: 8 hour shift, Day shift
Job types cc: Full-time, Contract
Schedules: 8 hour shift, Day shift",https://www.indeed.com/m/viewjob?jk=055923af675aaa00,IndeedScraperUSAEng_055923af675aaa00,IndeedScraperUSAEng,Data,USA_ENGLISH,$35 - $35 hourly,UNKNOWN, NY 11106,NY,Long Island City,Entry-Level
NEW,Staff Data Engineer,Accrete.AI,"New York, NY",11/19/2024,"Collaboration: Partner with data scientists, machine learning engineers, and product teams to understand their data needs and build systems that empower their work.","Job types: Full-time
Benefits: Disability insurance, Health insurance, Unlimited paid time off, Dental insurance, 401(k), Happy hour, Vision insurance, Opportunities for advancement, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=268401d2afd196e5,IndeedScraperUSAEng_268401d2afd196e5,IndeedScraperUSAEng,Data,USA_ENGLISH,$180000 - $200000 yearly,UNKNOWN, NY,NY,New York,Entry-Level
NEW,Associate Principal Statistical Programmer,"Exelixis, Inc.","Alameda, CA 94502",11/15/2024,"May partner with biostatisticians and clinical data management staff in establishing standards for clinical data collection, management and/or reporting of data. Support ad-hoc requests as needed.","Job types: Full-time
Benefits: Paid holidays, Disability insurance, Health insurance, Dental insurance, 401(k), Flexible spending account, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=585f9066cbe755af,IndeedScraperUSAEng_585f9066cbe755af,IndeedScraperUSAEng,Data,USA_ENGLISH,$154500 - $219500 yearly,UNKNOWN, CA 94502,CA,Alameda,Mid-Level
NEW,"Entry Level Data Analyst, application via RippleMatch",RippleMatch Opportunities,"San Francisco, CA",10/5/2024,"Prior work experience or internships involving data analysis or related fields is a plus. Experience with data visualization tools and software (e.g., Tableau, Power BI).",,https://www.indeed.com/m/viewjob?jk=f022b91786841d6c,IndeedScraperUSAEng_f022b91786841d6c,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,San Francisco,Entry-Level
NEW,"Manager of Data Solutions-Customer Identity Resolution (Austin, San Antonio, or Dallas)",H-E-B,"Dallas, TX 75220",10/5/2024,Experience working with large data sets (terabytes and larger) with high velocity in a complex data ecosystem with strict demands on data reliability and availability.,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=9b5fba4325f358df,IndeedScraperUSAEng_9b5fba4325f358df,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75220,TX,Dallas,Mid-Level
NEW,Clinical Statistical Programmer,Katalyst Healthcares & Life Sciences,"South Plainfield, NJ 07080",10/25/2024,"Strong programming skills in SAS / R programming and data analysis. Extensive work experience with large US insurance claims databases, electronic medical records, registry databases for health…","Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=b2ed752c437f9d86,IndeedScraperUSAEng_b2ed752c437f9d86,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NJ 07080,NJ,South Plainfield,Entry-Level
NEW,R & Python Data Science Tutor,Outlier,"New Haven, CT",11/10/2024,Outlier helps the world’s most innovative companies improve their AI models by providing human feedback. Are you an experienced software engineer who would like to lend your coding expertise to…,"Job types: Contract
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=6b384f0f462f3bc1,IndeedScraperUSAEng_6b384f0f462f3bc1,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,UNKNOWN, CT,CT,New Haven,Entry-Level
NEW,Data Modeler,Bright Vision Technologies,"Plano, TX 75023",11/8/2024,"Solid understanding of data warehousing, ETL processes, and data integration. Proven experience as a Data Modeler and worked with data analysts, data architects and business stakeholders to ensure…",,https://www.indeed.com/m/viewjob?jk=086aeb8ab446678d,IndeedScraperUSAEng_086aeb8ab446678d,IndeedScraperUSAEng,Data,USA_ENGLISH,$50 - $55 hourly,UNKNOWN, TX 75023,TX,Plano,Mid-Level
NEW,Snowflake Data Engineer,ZS Associates,"Princeton, NJ",11/7/2024,"Experience in data aggregation of channel sales (SP/SD) data, 3PL data etc. 3-5 years’ of data engineering experience with proven track record in ETL, data modeling, data warehouse design, development…","Benefits: Internal mobility program, Work from home",https://www.indeed.com/m/viewjob?jk=4464976048d16cd3,IndeedScraperUSAEng_4464976048d16cd3,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NJ,NJ,Princeton,Entry-Level
NEW,"Senior Technical Recruiter, Data Science & Engineering (6 Month Contract)",AiDash,"Palo Alto, CA",10/15/2024,"Proven track record of hiring principal, staff and senior-level data scientists, application/software engineers, data platform engineers, and ML platform engineers.","Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=f19e1e14520c4962,IndeedScraperUSAEng_f19e1e14520c4962,IndeedScraperUSAEng,Data,USA_ENGLISH,$55 - $70 hourly,UNKNOWN, CA,CA,Palo Alto,Senior-Level
NEW,Sr. Data Scientist - Risk & Fraud,AppFolio,"Dallas, TX",10/3/2024,Experience using dbt (data build tool). Create tools for monitoring data outliers and trend shifts. Experience working with real-time payments/transactional data. Interest/knowledge working with LLMs.,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=1093395804048cff,IndeedScraperUSAEng_1093395804048cff,IndeedScraperUSAEng,Data,USA_ENGLISH,$138400 - $173000 yearly,UNKNOWN, TX,TX,Dallas,Senior-Level
NEW,Sr. Analyst,Capgemini,"Irving, TX",10/25/2024,"Manage stock lists, ensure meeting calendars are updated, liaison with IT on master data issues, ensure data consistency, and manage access to reports, data, and systems.","Job types: Contract
Benefits: Vision insurance
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=dab42f6b42dda959,IndeedScraperUSAEng_dab42f6b42dda959,IndeedScraperUSAEng,Data,USA_ENGLISH,$46.23 - $72.23 hourly,UNKNOWN, TX,TX,Irving,Senior-Level
NEW,"Staff Software Engineer, Data Platform",Lark Health,"Mountain View, CA",10/5/2024,"Serve the needs of data consumers first and foremost (including business analysts, data scientists, and data products that serve external clients) to ensure they have accurate, accessible data.","Job types: Full-time
Remote: Remote
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=0855dbefbd49250d,IndeedScraperUSAEng_0855dbefbd49250d,IndeedScraperUSAEng,Data,USA_ENGLISH,$163675 - $231580 yearly,FULLY_REMOTE, CA,CA,Mountain View,Mid-Level
NEW,Business Analyst,Wise Equation Solutions,"McKinney, TX 75071",10/5/2024,"Author business and system requirement analysis and functional specifications with supporting business process flows, traceability matrices and risk analysis. Conduct Agile ceremonies including…",,https://www.indeed.com/m/viewjob?jk=09903fc48eee2546,IndeedScraperUSAEng_09903fc48eee2546,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75071,TX,McKinney,Entry-Level
NEW,"Senior Analyst, Strategic Analytics",PlayStation Global,"San Mateo, CA",11/12/2024,"Why PlayStation? PlayStation isn't just the Best Place to Play — it's also the Best Place to Work. Today, we're recognized as a global leader in entertainment producing The PlayStation family of…",,https://www.indeed.com/m/viewjob?jk=fa0b3b8aa5b68ee7,IndeedScraperUSAEng_fa0b3b8aa5b68ee7,IndeedScraperUSAEng,Data,USA_ENGLISH,$161100 - $241700 yearly,UNKNOWN, CA,CA,San Mateo,Senior-Level
NEW,Data Entry Specialist,SGS,"Vallejo, CA 94590",10/5/2024,Identify inconsistencies and errors in gathered data. Enter lab data information into a database or spreadsheet. Maintain an efficient review process to reduce data entry error.,"Job types: Full-time
Benefits: Health insurance, Dental insurance, 401(k), Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ef19ab879d27eff2,IndeedScraperUSAEng_ef19ab879d27eff2,IndeedScraperUSAEng,Data,USA_ENGLISH,$18 - $25 hourly,UNKNOWN, CA 94590,CA,Vallejo,Entry-Level
NEW,Program Data Entry,"Oxford Consulting Services, Inc.","Manalapan, NJ 07726",10/29/2024,"Daily data entry of service demographics. We are currently hiring a temporary Data Entry clerk to work in our Program Department, full time Monday through Friday, 9 am to 5 pm for 6-8 weeks.","Job types: Part-time
Job types cc: Part-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=4f3e84245e1a84d5,IndeedScraperUSAEng_4f3e84245e1a84d5,IndeedScraperUSAEng,Data,USA_ENGLISH,$17 - $18 hourly,UNKNOWN, NJ 07726,NJ,Manalapan,Entry-Level
NEW,Senior Operations Data Analyst,PG&E Corporation,"Oakland, CA 94612",11/1/2024,"Creates complex automated data routines and processes for reporting and data delivery ensuring accurate data manipulation and data cleansing. Designs data analysis to achieve business objectives,…",Remote: Hybrid work,https://www.indeed.com/m/viewjob?jk=eb2b552a1dccb25c,IndeedScraperUSAEng_eb2b552a1dccb25c,IndeedScraperUSAEng,Data,USA_ENGLISH,$105000 - $169000 yearly,TEMPORARILY_REMOTE, CA 94612,CA,Oakland,Senior-Level
NEW,Business Analyst- Odo,Brainvire Infotech Pvt. Ltd.,"Irving, TX 75063",10/5/2024,"Odoo ERP, ensuring data accuracy and completeness. Data Migration: Plan and oversee data migration from legacy systems to. Prior experience in ERP implementation, customization, and data migration is…","Job types: Full-time
Shifts: 8 hour shift
Benefits: Health insurance, Paid time off, Flexible schedule
Job types cc: Full-time
Schedules: 8 hour shift, Monday to Friday, Holidays",https://www.indeed.com/m/viewjob?jk=d92718ba5af04edc,IndeedScraperUSAEng_d92718ba5af04edc,IndeedScraperUSAEng,Data,USA_ENGLISH,$60000 - $90000 yearly,UNKNOWN, TX 75063,TX,Irving,Mid-Level
NEW,Data Entry,"Talenthub Workforce, Inc.","Brooklyn, NY 11235",11/5/2024,"Data entry of information into database. Our client, a nonprofit healthcare company, is seeking a qualified candidate with database experience, who is adept at MS Excel; basic familiarity with medical…","Job types: Full-time
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=259f40af6edcddf4,IndeedScraperUSAEng_259f40af6edcddf4,IndeedScraperUSAEng,Data,USA_ENGLISH,$24 - $24 hourly,UNKNOWN, NY 11235,NY,Brooklyn,Entry-Level
NEW,Data Engineering - Core Data Platform - Software Engineer - Associate - Dallas,Goldman Sachs,"Dallas, TX 75201",11/21/2024,"General knowledge of business processes, data flows and the quantitative models that generate or consume data. We tackle some of the most complex engineering problems across distributed software…",,https://www.indeed.com/m/viewjob?jk=63802fc7d60d40d4,IndeedScraperUSAEng_63802fc7d60d40d4,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75201,TX,Dallas,Entry-Level
NEW,"Analyst, IT - OASIS Application Analyst",Duke University,"Durham, NC 27710",10/3/2024,"Ability to synthesize data from multiple (appropriate) sources and make sound decisions. Analyze data and prepare reports setting forth progress, trends, and recommendations.",,https://www.indeed.com/m/viewjob?jk=ad5cf25d741fa486,IndeedScraperUSAEng_ad5cf25d741fa486,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27710,NC,Durham,Entry-Level
NEW,Database Developer II,The Fresh Market Inc,"Greensboro, NC 27401",10/9/2024,Snowflake data warehouse cloud stack. ETL/ELT data processing technologies. Monitors performance scalability and security of data warehouses. Works with DBA Manager to drive the development of…,"Job types: Full-time
Remote: Remote
Benefits: Store discount, Dental insurance, Vision insurance, 401(k) matching
Job types cc: Full-time
Schedules: On call",https://www.indeed.com/m/viewjob?jk=e4325934b490e088,IndeedScraperUSAEng_e4325934b490e088,IndeedScraperUSAEng,Data,USA_ENGLISH,,FULLY_REMOTE, NC 27401,NC,Greensboro,Entry-Level
NEW,Big Data ( USC & GC ),Sonsoft Inc,"Westlake, TX",10/5/2024,"Experience in processing structured data - Warehousing Concepts like de-duplication, cleansing, look ups, transformation, data versioning etc. At least 7+ years of overall experience.","Job types: Full-time
Job types cc: Permanent, Full-time",https://www.indeed.com/m/viewjob?jk=1e644b0d4ef762a0,IndeedScraperUSAEng_1e644b0d4ef762a0,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Westlake,Mid-Level
NEW,Business Analyst,EAZZY CONSULTING LLC,"Flushing, NY 11354",10/20/2024,Using specific tools and methods for data collection and analysis to support Business. Eazzy Consulting is a financial consulting firm founded by industry experts dedicated to providing customized…,"Job types: Full-time, Contract
Benefits: Visa sponsorship, Green card sponsorship
Job types cc: Full-time, Contract
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=b5e603af4dbb79b8,IndeedScraperUSAEng_b5e603af4dbb79b8,IndeedScraperUSAEng,Data,USA_ENGLISH,$53014 - $65000 yearly,UNKNOWN, NY 11354,NY,Flushing,Entry-Level
NEW,Data Entry Operator,Labcorp,"Research Triangle Park, NC 27709",11/21/2024,At Labcorp we have a passion in helping people live happy and healthy lives. Every day we provide vital information that helps our clients and patients understand their health. If you are passionate…,"Job types: Full-time
Benefits: Employee stock purchase plan, Disability insurance, Health insurance, Dental insurance, 401(k), Tuition reimbursement, Paid time off, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=1f886ad7f3192a1d,IndeedScraperUSAEng_1f886ad7f3192a1d,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27709,NC,Research Triangle Park,Entry-Level
NEW,Business Processing / Data Entry,CareGard Warranty Services,"Grapevine, TX 76051",11/2/2024,Be able to utilize third-party websites for pulling necessary data and running proper reports. Someone who is passionate and embodies unwavering reliability and exceptional communication skills.,"Job types: Full-time
Benefits: Paid holidays, Disability insurance, Dental insurance, Paid time off, Vision insurance, Life insurance
Job types cc: Full-time
Schedules: No weekends, Monday to Friday",https://www.indeed.com/m/viewjob?jk=8033e81d210635f8,IndeedScraperUSAEng_8033e81d210635f8,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 76051,TX,Grapevine,Entry-Level
NEW,Real Estate Data Analyst,Compile,"Irving, TX",11/20/2024,"Exposure to data governance programs to optimize data freshness, quality, and accuracy. The RE Data Analyst will also support the Director of Operations Technology with requirements gathering for new…",,https://www.indeed.com/m/viewjob?jk=4d10c9679a9bb3db,IndeedScraperUSAEng_4d10c9679a9bb3db,IndeedScraperUSAEng,Data,USA_ENGLISH,$79900 - $133100 yearly,UNKNOWN, TX,TX,Irving,Mid-Level
NEW,AI Offering Specialist,Lenovo,"Morrisville, NC",10/30/2024,"As an AI Offerings Specialist, you will contribute to the development and implementation of AI solutions, helping clients adopt and scale AI technologies.","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=278d01e192ae5168,IndeedScraperUSAEng_278d01e192ae5168,IndeedScraperUSAEng,Data,USA_ENGLISH,$115000 - $130000 yearly,TEMPORARILY_REMOTE, NC,NC,Morrisville,Entry-Level
NEW,Director of Data Architecture & Engineering,Hartford HealthCare Corp.,"Farmington, CT 06032",10/3/2024,"Seven plus years of experience with specialized data architecture (e.g., data lake, lake house, data fabric, data mesh). Five plus years of experience in data software development that includes…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a472a3d3bebb4429,IndeedScraperUSAEng_a472a3d3bebb4429,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CT 06032,CT,Farmington,Senior-Level
NEW,Audit Associate - Data Analytics,Sumitomo Mitsui Banking Corporation,"New York, NY 10172",11/10/2024,"Support Database Administrators with the management of data dictionaries, monitoring of data resource performance, and running processes for data cleaning and error checking.","Job types: Full-time
Benefits: Work from home
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b8579ef0601a0a41,IndeedScraperUSAEng_b8579ef0601a0a41,IndeedScraperUSAEng,Data,USA_ENGLISH,$97000 - $130000 yearly,UNKNOWN, NY 10172,NY,New York,Entry-Level
NEW,Data Entry Clerk- Ecom Support,"YMF Carpet, Inc.","Township of Monroe, NJ",10/16/2024,"2 years data entry experience. Double checks/confirms data entry values. This position is responsible for data entry, answering and directing phone calls. Data Entry and Ecom Support*.","Job types: Full-time
Benefits: Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance, 401(k) matching, Employee discount
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=35d34331af3c68cc,IndeedScraperUSAEng_35d34331af3c68cc,IndeedScraperUSAEng,Data,USA_ENGLISH,$16 - $18 hourly,UNKNOWN, NJ,NJ,Township of Monroe,Entry-Level
NEW,Sr. Java architect,DAtec Solutions,"Irving, TX",10/3/2024,⁠Asynchronous data/message processing using Event driven architecture techniques like Kafka and Rabbit MQ. ⁠Experienced architecting solutions for a cloud based Java microservice application.,"Job types: Full-time, Contract
Shifts: 8 hour shift
Job types cc: Full-time, Contract
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=d023d5878ca77e5d,IndeedScraperUSAEng_d023d5878ca77e5d,IndeedScraperUSAEng,Data,USA_ENGLISH,$70 - $-1 hourly,UNKNOWN, TX,TX,Irving,Senior-Level
NEW,MS SQL Database Administrator (Hybrid),Avenu Insights & Analytics,"Fairfield, CA 94533",10/26/2024,"The SQL Server DBA will be responsible for the implementation, configuration, maintenance, and performance of critical SQL Server RDBMS systems, to ensure the availability and consistent performance…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=60063e0ad1cd065a,IndeedScraperUSAEng_60063e0ad1cd065a,IndeedScraperUSAEng,Data,USA_ENGLISH,$100000 - $135000 yearly,UNKNOWN, CA 94533,CA,Fairfield,Mid-Level
NEW,Senior GenAI Data Scientist,Kansara systems,"Irving, TX 75038",11/1/2024,"Job Title: Senior GenAI Data ScientistLocation: Irving, TX (Hybrid)*. Design, development, and deployment of generative AI models and solutions. Collaborate with cross-functional teams to identify and…","Job types: Contract
Benefits: Health insurance, Dental insurance, 401(k)
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=edc29696078db67f,IndeedScraperUSAEng_edc29696078db67f,IndeedScraperUSAEng,Data,USA_ENGLISH,$141019 - $150301 yearly,UNKNOWN, TX 75038,TX,Irving,Senior-Level
