status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness,state_zip,state,city,,,job level,
NEW,Data Center Technician (Freshers ),Corelleaf Design Studio,"Dallas, TX 75207",10/31/2024,"Experience in areas of data center system deployment, software deployment, and validation. Technician responsible for the deployment of NPI engineering projects involving IP (Silicon, HW, SW) and…","Job types: Contract
Shifts: 8 hour shift
Job types cc: Contract
Schedules: 8 hour shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=eb8f8c512b444d1b,IndeedScraperUSAEng_eb8f8c512b444d1b,IndeedScraperUSAEng,Data,USA_ENGLISH,$28 - $32 hourly,UNKNOWN, TX 75207,TX,Dallas,,,Entry-Level,
NEW,Senior NLP Scientist,NBME,"Philadelphia, PA 19104",10/19/2024,"Projects will range from automated scoring systems and AI-driven question generation to the analysis of process data, immersive simulations, and interactive educational tools.","Job types: Full-time
Remote: Remote
Benefits: Free parking, Commuter assistance, Health insurance, Dental insurance, Tuition reimbursement, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=226dc84bd50fc773,IndeedScraperUSAEng_226dc84bd50fc773,IndeedScraperUSAEng,Data,USA_ENGLISH,$158560 - $198200 yearly,FULLY_REMOTE, PA 19104,PA,Philadelphia,,,Senior-Level,*
NEW,Price Scanning Specialist,RetailData LLC,"Salinas, CA",10/30/2024,"Field Representative - Flexible Schedules For College Students - No Experience Needed Flexible schedules, you can work within the assigned window anytime the store is open! Need to study for a…","Job types: Part-time
Benefits: Mileage reimbursement, 401(k) matching, Flexible schedule, Referral program, Pet insurance
Job types cc: Part-time",https://www.indeed.com/m/viewjob?jk=af26820e615d7df4,IndeedScraperUSAEng_af26820e615d7df4,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Salinas,,,Entry-Level,
NEW,Business Management - Real Estate Analytics,TIAA,"Frisco, TX 75034",11/7/2024,"Working with existing data sets and finding supporting data for a corporate real estate portfolio. 5+ years experience in data analytics, financial analysis and data governance/management in a…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=7b6274db0f56fa2d,IndeedScraperUSAEng_7b6274db0f56fa2d,IndeedScraperUSAEng,Data,USA_ENGLISH,$100400 - $138900 yearly,UNKNOWN, TX 75034,TX,Frisco,,,Mid-Level,
NEW,Senior Data Engineer - Collision Avoidance System,Zoox,"Foster City, CA",10/22/2024,The Collision Avoidance System (CAS) is responsible for detecting and reacting to imminent collision situations in support of our vehicle’s overall safety goals. CAS Perception is responsible for…,"Job types: Full-time
Benefits: Disability insurance, Health insurance, RSU, Paid time off, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=d4b80473b1581c7d,IndeedScraperUSAEng_d4b80473b1581c7d,IndeedScraperUSAEng,Data,USA_ENGLISH,$164000 - $265000 yearly,UNKNOWN, CA,CA,Foster City,,,Senior-Level,
NEW,Distinguished Machine Learning Engineer (Director IC),Capital One,"Plano, TX",10/3/2024,Experience partnering with technology peers responsible for data architecture and distributed computing infrastructure/platforms. At least 10 years of experience designing and building data-intensive…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=004120c08c7e5d5a,IndeedScraperUSAEng_004120c08c7e5d5a,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Plano,,,Senior-Level,
NEW,Compensation & Data Analyst,Lehigh Valley Health Network,"Allentown, PA 18101",10/5/2024,Executes physician and APC data analysis to benchmark data used for market adjustments to compensation models and recruiting. Creates a system to track and update data that can be incorporated into…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=0efc4ce638f4ec8f,IndeedScraperUSAEng_0efc4ce638f4ec8f,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA 18101,PA,Allentown,,,Entry-Level,
NEW,Healthcare Compliance Data Analyst (contract),JnJ,"Hopewell, NJ",11/20/2024,"Drive critical data analysis through regular oversight and monitoring activities using expense data, customer master, and other fee-for-service data with an eye toward automation.","Job types: Contract
Benefits: 401(k), Life insurance
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=8e5ec849991cabd2,IndeedScraperUSAEng_8e5ec849991cabd2,IndeedScraperUSAEng,Data,USA_ENGLISH,$45.25 - $45.25 hourly,UNKNOWN, NJ,NJ,Hopewell,,,Entry-Level,
NEW,Data Center Network Architect,Apple,"Sunnyvale, CA",10/19/2024,"10+ years experience in building, securing, and deploying large scale data center network environments. Familiarity with data center structured cabling, fiber plant, power, and cooling.","Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=91f1e581b7658ac2,IndeedScraperUSAEng_91f1e581b7658ac2,IndeedScraperUSAEng,Data,USA_ENGLISH,$175800 - $312200 yearly,UNKNOWN, CA,CA,Sunnyvale,,,Senior-Level,
NEW,Lead Data Engineer,Lennar,"Irving, TX",10/19/2024,"Experience in data modeling, cloud data lake, cloud data warehouse. Wrangle and integrate data from disparate systems to allow data analysts and data scientists to leverage end-to-end data and…","Job types: Full-time
Benefits: Paid parental leave, Health insurance, Dental insurance, 401(k), Tuition reimbursement, Adoption assistance, Parental leave, Vision insurance, Referral program
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c07838f49f344494,IndeedScraperUSAEng_c07838f49f344494,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Irving,,,Senior-Level,
NEW,Water Meter Field Data Collection,"Bronco Excavating, Inc.","Northlake, TX 76247",11/11/2024,"US Bronco Services, Inc. is a national water, gas, and electric meter installer. We provide AMI (Automated Meter Infrastructure) and AMR (Automated Meter Reading) installation services to both…","Job types: Full-time
Shifts: 8 hour shift
Benefits: Paid training, Health insurance, Dental insurance, 401(k), Vision insurance, 401(k) matching
Job types cc: Full-time
Schedules: 8 hour shift, Overtime, Monday to Friday",https://www.indeed.com/m/viewjob?jk=318c2bae64c504b1,IndeedScraperUSAEng_318c2bae64c504b1,IndeedScraperUSAEng,Data,USA_ENGLISH,$17 - $21 hourly,UNKNOWN, TX 76247,TX,Northlake,,,Entry-Level,
NEW,Security Officer Cleared Data Center,Allied Universal®,"Roanoke, TX 76262",11/21/2024,"We offer medical, dental and vision coverage, life insurance, retirement plan, employee assistance programs, company discounts, perks and more for most full-time positions!","Job types: Full-time
Benefits: Paid training, Health insurance, Dental insurance, 401(k), Employee assistance program, Vision insurance, Employee discount, Opportunities for advancement, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ad59798eef074a9c,IndeedScraperUSAEng_ad59798eef074a9c,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,UNKNOWN, TX 76262,TX,Roanoke,,,Entry-Level,
NEW,Data Center Chief Engineer,Element Critical,"Sunnyvale, CA",10/5/2024,"5+ years of relevant work experience in a data center or other critical environment. Responsible for reviewing records of buildings rounds and readings, all engineering logs and engineering data…","Benefits: Paid parental leave, Health savings account, Paid holidays, Disability insurance, Health insurance, Dental insurance, 401(k), Flexible spending account, 401(k) 4% Match, Parental leave, Vision insurance, 401(k) matching, Life insurance, Referral program",https://www.indeed.com/m/viewjob?jk=f639daf69bfb11ff,IndeedScraperUSAEng_f639daf69bfb11ff,IndeedScraperUSAEng,Data,USA_ENGLISH,$130000 - $144000 yearly,UNKNOWN, CA,CA,Sunnyvale,,,Mid-Level,
NEW,"VP, Data Management & Governance",AIG,"New York, NY",10/3/2024,"Additionally, this role will be responsible for the management of 3rd party/market data and instituting as well as enforcing, data controls and standards as part of a specifically defined governance…","Job types: Full-time
Benefits: Health insurance, Volunteer time off
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ea8965bc94edc613,IndeedScraperUSAEng_ea8965bc94edc613,IndeedScraperUSAEng,Data,USA_ENGLISH,$164000 - $205000 yearly,UNKNOWN, NY,NY,New York,,,Senior-Level,
NEW,"Data Entry Associate (onsite in Woodbury, NY)","Examworks Group, Inc.","Woodbury, NY 11797",10/6/2024,Reviews data entered against the original source documents for accuracy and corrects any data entry errors or duplications. Follows data program security practices and procedures at all times.,"Job types: Full-time
Benefits: Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance
Job types cc: Full-time
Schedules: Overtime, Monday to Friday",https://www.indeed.com/m/viewjob?jk=d3d8712fa6a1b217,IndeedScraperUSAEng_d3d8712fa6a1b217,IndeedScraperUSAEng,Data,USA_ENGLISH,$17 - $20 hourly,UNKNOWN, NY 11797,NY,Woodbury,,,Entry-Level,
NEW,Senior Data & Integration Architect,Quaker Houghton,"Conshohocken, PA 19428",10/15/2024,"Including the definition of data standards, development and documentation of data models, metadata structures, data warehousing and data management processes ensuring data availability, speed of…","Job types: Full-time
Remote: Hybrid work
Benefits: On-site gym
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b914661d2f90c5bc,IndeedScraperUSAEng_b914661d2f90c5bc,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, PA 19428,PA,Conshohocken,,,Senior-Level,
NEW,Configuration Analyst / Job Req 755263681,ALAMEDA ALLIANCE FOR HEALTH,"Alameda, CA 94502",11/1/2024,Constant data entry using keyboard and/or mouse. Ability to extract and synthesize data and conduct analysis. Gather data for analysis to assist in system planning and upgrades.,,https://www.indeed.com/m/viewjob?jk=2f1e5fca52b010fc,IndeedScraperUSAEng_2f1e5fca52b010fc,IndeedScraperUSAEng,Data,USA_ENGLISH,$80040.08 - $120060.11 yearly,UNKNOWN, CA 94502,CA,Alameda,,,Entry-Level,
NEW,Data Lineage BA,Sovereign Technologies,"Pleasanton, CA",10/5/2024,"Categories: Business Analyst Data Lineage BA New York, New York10006 6 Months+ Business Consultant in in our NYC/ Jersey City office. Job Overview: The role of the Business Consultant is for…",,https://www.indeed.com/m/viewjob?jk=397d2b75bef8088a,IndeedScraperUSAEng_397d2b75bef8088a,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Pleasanton,,,Entry-Level,
NEW,"Sports Data Operator - Baseball/Softball (Yaphank, NY)",Realplay,"Yaphank, NY 11980",10/13/2024,"Realplay is looking for applicants with a passion for baseball, softball, or sports data collection. The ideal candidate should have the desire to play a key role within an innovative team that’s…",,https://www.indeed.com/m/viewjob?jk=436e7040a1bc991b,IndeedScraperUSAEng_436e7040a1bc991b,IndeedScraperUSAEng,Data,USA_ENGLISH,$15 - $16 hourly,UNKNOWN, NY 11980,NY,Yaphank,,,Entry-Level,
NEW,Sr. Data Analytics Engineer,Copart,"Dallas, TX 75254",10/5/2024,"Proven ability to analyze complex business problems using data and translate them into actionable insights stemming from data analysis. Involve in analyzing the analytics need of the organization,…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=7a68b05d10442810,IndeedScraperUSAEng_7a68b05d10442810,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75254,TX,Dallas,,,Senior-Level,
NEW,Data Analyst C (Department of Surgery),University of Pennsylvania,"Philadelphia, PA 19122",10/3/2024,The Data Analyst C will be able to develop and perform complex and advanced data analysis across various research projects. This position will be responsible for planning and conducting complex…,"Job types: Full-time
Benefits: Health insurance, Dental insurance, Flexible spending account, Tuition reimbursement, Adoption assistance, Vision insurance, Flexible schedule, Life insurance, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=af34926067f86f8f,IndeedScraperUSAEng_af34926067f86f8f,IndeedScraperUSAEng,Data,USA_ENGLISH,$51824 - $85179.21 yearly,UNKNOWN, PA 19122,PA,Philadelphia,,,Mid-Level,
NEW,Senior Data Center Test Automation Engineer,NVIDIA,"Santa Clara, CA 95050",10/3/2024,"Developing software to help automate and validate world leading AI data center platforms. Managing multiple data center class platforms in a lab environment, developing and deploying processes to…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=74fff9ffcb195db5,IndeedScraperUSAEng_74fff9ffcb195db5,IndeedScraperUSAEng,Data,USA_ENGLISH,$148000 - $276000 yearly,UNKNOWN, CA 95050,CA,Santa Clara,,,Senior-Level,*
NEW,"Senior Manager, Data Strategy (Remote/Flexible)",Insulet Corporation,"San Francisco, CA",11/1/2024,Develop and implement a comprehensive data strategy based on internal and external data sources to deliver data-driven insights and solutions. Experience working with health-related datasets such as…,"Job types: Full-time
Remote: Remote, Hybrid work
Benefits: Work from home
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=564f81e4f4b35a85,IndeedScraperUSAEng_564f81e4f4b35a85,IndeedScraperUSAEng,Data,USA_ENGLISH,$161438 - $242156.75 yearly,UNKNOWN, CA,CA,San Francisco,,,Senior-Level,*
NEW,Data Visualization Analyst,"Essent Guaranty, Inc.","Radnor, PA 19087",11/15/2024,"Conceptualize, design, and develop data visualization solutions that synthesize data concepts into clear communications for key business stakeholders. Proficient in Excel, Word, and PowerPoint.","Job types: Full-time
Benefits: Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f628d0b130455942,IndeedScraperUSAEng_f628d0b130455942,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA 19087,PA,Radnor,,,Mid-Level,
NEW,CBS Data Office - Operations Lead,EY,"Hoboken, NJ 07030",10/21/2024,"Data Management – will support the CBS Data Office with enablement of key data management capabilities including: data governance, data quality and master data management.","Benefits: Paid holidays, Health insurance, Dental insurance, 401(k), Paid time off",https://www.indeed.com/m/viewjob?jk=a95e6fa8eb8e8f6a,IndeedScraperUSAEng_a95e6fa8eb8e8f6a,IndeedScraperUSAEng,Data,USA_ENGLISH,$138200 - $302300 yearly,UNKNOWN, NJ 07030,NJ,Hoboken,,,Mid-Level,
NEW,Senior Machine Learning Engineer,PayPal,"San Jose, CA",10/30/2024,"PayPal has been revolutionizing commerce globally for more than 25 years. Creating innovative experiences that make moving money, selling, and shopping simple, personalized, and secure, PayPal…","Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance, Dental insurance, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c96fd9517af39a8c,IndeedScraperUSAEng_c96fd9517af39a8c,IndeedScraperUSAEng,Data,USA_ENGLISH,$84500 - $204600 yearly,TEMPORARILY_REMOTE, CA,CA,San Jose,,,Senior-Level,*
NEW,Ontology Lead,Thermo Fisher Scientific,"Raleigh, NC 27629",10/30/2024,"Work closely with data scientists, data engineers, and business analysts to understand data requirements. Experience with data modeling, ETL processes, and data integration techniques.","Job types: Full-time
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=18fb0ea5532bfd22,IndeedScraperUSAEng_18fb0ea5532bfd22,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27629,NC,Raleigh,,,Mid-Level,
NEW,Data Science Senior Analyst - AVP (Hybrid),Citi,"Irving, TX",10/3/2024,"Mines and analyzes data from various banking platforms to drive optimization and improve data quality. Conducts strategic data analysis, identifies insights and implications and make strategic…","Job types: Full-time
Benefits: Paid holidays, Disability insurance, Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=0e08bd45e8385535,IndeedScraperUSAEng_0e08bd45e8385535,IndeedScraperUSAEng,Data,USA_ENGLISH,$96400 - $144600 yearly,UNKNOWN, TX,TX,Irving,,,Senior-Level,*
NEW,Clinical Data Coordinator I - Hybrid,Caris Life Sciences,"Irving, TX 75039",10/24/2024,Schedule on-site visits to perform data review and EDC data entry. Responsible for the collection and review of clinical protocol research data; Interpretation of data (including appropriate source…,"Job types: Full-time
Shifts: 8 hour shift
Remote: Hybrid work
Benefits: Health savings account, Health insurance, Dental insurance, 401(k), Tuition reimbursement, Paid time off, Parental leave, Vision insurance, 401(k) matching
Job types cc: Full-time
Schedules: 8 hour shift, Evenings as needed, Monday to Friday",https://www.indeed.com/m/viewjob?jk=be576b0fd21fb58d,IndeedScraperUSAEng_be576b0fd21fb58d,IndeedScraperUSAEng,Data,USA_ENGLISH,$63000 - $70000 yearly,TEMPORARILY_REMOTE, TX 75039,TX,Irving,,,Entry-Level,
NEW,BizOps Data Analyst II,Pinterest,"San Francisco, CA",10/5/2024,"Bachelor's degree in a relevant field such as economics, business administration, or data analytics or equivalent experience. We encourage you to think through your relevant and transferable skills…",,https://www.indeed.com/m/viewjob?jk=9b4ee1a597c471cb,IndeedScraperUSAEng_9b4ee1a597c471cb,IndeedScraperUSAEng,Data,USA_ENGLISH,$114000 - $200000 yearly,UNKNOWN, CA,CA,San Francisco,,,Entry-Level,
NEW,"Account Director, Data Centers",HITACHI ENERGY USA INC,"Raleigh, NC 27603",10/3/2024,"The Account Director has overall responsibility for a specific account including growth in orders, share of customer spend, and customer satisfaction. This role does not currently have direct reports.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=614da947536612c5,IndeedScraperUSAEng_614da947536612c5,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27603,NC,Raleigh,,,Senior-Level,
NEW,Data Coordinator I - Tisch Cancer Institute,Mount Sinai,"New York, NY 10128",10/19/2024,"Description A Data Coordinator I position is currently available within the experimental therapeutics (phase 1, EPTU) research team at the Tisch Cancer Institute. The Data Coordinator reviews,…",,https://www.indeed.com/m/viewjob?jk=d5636331d5aa860f,IndeedScraperUSAEng_d5636331d5aa860f,IndeedScraperUSAEng,Data,USA_ENGLISH,$62571.36 - $73000 yearly,UNKNOWN, NY 10128,NY,New York,,,Entry-Level,
NEW,Data Center Facility Engineer,Asiacom Americas Inc,"Santa Clara, CA 95054",10/5/2024,Oversee all aspects of the data center's critical physical infrastructure. 2+ years of experience working in data centers with an emphasis on building and equipment operation.,"Job types: Full-time
Job types cc: Full-time
Schedules: On call",https://www.indeed.com/m/viewjob?jk=592bbe6e77834742,IndeedScraperUSAEng_592bbe6e77834742,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 95054,CA,Santa Clara,,,Entry-Level,
NEW,SSIS Data Architect,FlexIT Inc,"Dallas, TX 75240",10/5/2024,"Required Need help with deploying the architecture, developing the roadmap and standing it up. This involves infrastructure automation and CI/CD…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=8a0aca77fc5551f0,IndeedScraperUSAEng_8a0aca77fc5551f0,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75240,TX,Dallas,,,Entry-Level,
NEW,Data Studies Policy Engineer,Apple,"Cupertino, CA",10/29/2024,We are seeking a data studies policy engineer to drive the development and implementation of strategic engineering policies for data collection projects. B.S. degree in relevant field.,"Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan",https://www.indeed.com/m/viewjob?jk=9d7dca23af17107b,IndeedScraperUSAEng_9d7dca23af17107b,IndeedScraperUSAEng,Data,USA_ENGLISH,$136300 - $248700 yearly,UNKNOWN, CA,CA,Cupertino,,,Mid-Level,
NEW,"Senior Data Center Engineer with DCIM /DCIM /LAN, WAN and VPN. /Network/Cisco with 9+years",Virtual Labs,"Dallas, TX 75201",10/22/2024,"*Role : Data Center Engineer Location : Dallas TX & Miniapolis , MN ( 5 days Onsite ) Experience : 9 to 10 Years Technical Skills* * Data Center Operations * Hardware placement and…","Job types: Contract
Benefits: Health insurance, Paid time off, Flexible schedule, Life insurance
Job types cc: Contract
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=54343c4135de10d0,IndeedScraperUSAEng_54343c4135de10d0,IndeedScraperUSAEng,Data,USA_ENGLISH,$42.44 - $51.11 hourly,UNKNOWN, TX 75201,TX,Dallas,,,Senior-Level,
NEW,Cyber Risk Data Protection Manager,Deloitte,"Dallas, TX",10/17/2024,"3+ years of professional experience developing data protection strategies, roadmaps and frameworks; experience may include designing, implementing and operating data protections services.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=435fe76275952d55,IndeedScraperUSAEng_435fe76275952d55,IndeedScraperUSAEng,Data,USA_ENGLISH,$124616 - $240488 yearly,UNKNOWN, TX,TX,Dallas,,,Mid-Level,
NEW,Data Science Engineer,Zenith Services,"Raleigh, NC",10/9/2024,Some academic criteria for data science – Ex. Analysis techniques are appropriate for the given need and available data. Model parameters and functions are appropriate for the given need and available…,,https://www.indeed.com/m/viewjob?jk=96602546816bc329,IndeedScraperUSAEng_96602546816bc329,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC,NC,Raleigh,,,Entry-Level,
NEW,DataBase Engineer - 1888,Certec Consulting,"Brooklyn, NY 11222",11/15/2024,"Install, configure, customize, create, implement, and support Oracle databases in Non-RAC and RAC environments, and software and related tools/products for the database systems at OTI.","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ec4811a3e4382e91,IndeedScraperUSAEng_ec4811a3e4382e91,IndeedScraperUSAEng,Data,USA_ENGLISH,$55 - $60 hourly,TEMPORARILY_REMOTE, NY 11222,NY,Brooklyn,,,Senior-Level,
NEW,Pharmacy Report Analyst,ECU Health Medical Center,"Greenville, NC 27835",11/12/2024,"Two to three years of experience in accounting, data analysis, or reporting. Assist with data requirements for the preparation of budgets or business proposals, evaluating cost savings initiatives,…","Job types: Part-time
Job types cc: Part-time",https://www.indeed.com/m/viewjob?jk=dbc77423846783c5,IndeedScraperUSAEng_dbc77423846783c5,IndeedScraperUSAEng,Data,USA_ENGLISH,$45676.8 - $75379.2 yearly,UNKNOWN, NC 27835,NC,Greenville,,,Entry-Level,
NEW,Scanning Specialist,Urology Partners of North Texas,"Arlington, TX 76017",11/5/2024,"Under general supervision and according to established policies and procedures, the Scanning Specialist will be responsible for day-to-day administrative functions in support of efficient and…","Job types: Full-time
Shifts: 8 hour shift
Job types cc: Full-time
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=0cadbf627a7e89b5,IndeedScraperUSAEng_0cadbf627a7e89b5,IndeedScraperUSAEng,Data,USA_ENGLISH,$15 - $-1 hourly,UNKNOWN, TX 76017,TX,Arlington,,,Entry-Level,
NEW,Data Engineering Senior Analyst,Accenture,"Irving, TX 75039",10/7/2024,"Lead data modeling activities to capture and model data requirements, business rules, and logical and physical models. Examine data from multiple sources, and share insights which provide competitive…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e8a29074651b1f5e,IndeedScraperUSAEng_e8a29074651b1f5e,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75039,TX,Irving,,,Senior-Level,
NEW,Pega Lead System Architect,NTT DATA,"Plano, TX 75086",10/26/2024,"Formulate the overall data strategy for the business solution, based on the client's business needs and enterprise strategy. Lead and drive the architectural design and integration strategy for a Pega…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=6b96d1e6a4d0bbdb,IndeedScraperUSAEng_6b96d1e6a4d0bbdb,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75086,TX,Plano,,,Mid-Level,
NEW,Director- Data Solutions - US (Remote),Decision Foundry,"New York, NY",10/22/2024,"25% - Data strategy development - spend time identifying appropriate metrics, data architecture and data sources to attain the business objectives. You will guide data engineers and data analysts to…","Job types: Full-time
Remote: Remote
Benefits: Health insurance, Dental insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a1d6bd4de8a8add2,IndeedScraperUSAEng_a1d6bd4de8a8add2,IndeedScraperUSAEng,Data,USA_ENGLISH,$100000 - $125000 yearly,FULLY_REMOTE, NY,NY,New York,,,Mid-Level,*
NEW,"AIML - Sr Data Scientist, Siri and Apple Intelligence, Data and ML Innovation",Apple,"Cupertino, CA",10/30/2024,"Proven experience as a data science practitioner. Proficiency with applying quantitative methods to structured & unstructured data for exploratory data analysis, pattern recognition, insights…","Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=9b6782c4e13b0540,IndeedScraperUSAEng_9b6782c4e13b0540,IndeedScraperUSAEng,Data,USA_ENGLISH,$143100 - $264200 yearly,UNKNOWN, CA,CA,Cupertino,,,Senior-Level,
NEW,Software Engineer - AI Applications,Coactive AI,"San Francisco Bay Area, CA",10/3/2024,"Coactive solves this by bringing structure to unstructured visual data. Rather than spending months (or years) building complex infrastructure, data teams can unlock the value of their visual data in…","Benefits: Health insurance, Unlimited paid time off, Dental insurance, Happy hour, Vision insurance",https://www.indeed.com/m/viewjob?jk=6ac0c63e6795cc5a,IndeedScraperUSAEng_6ac0c63e6795cc5a,IndeedScraperUSAEng,Data,USA_ENGLISH,$146000 - $169000 yearly,UNKNOWN, CA,CA,San Francisco Bay Area,,,Entry-Level,
NEW,Data Engineer,"Contact Government Services, LLC","San Francisco, CA",10/15/2024,"Experience with developing data pipelines from many sources from structured and unstructured data sets in a variety of formats. Complete development efforts across data pipeline to store, manage,…","Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance, Dental insurance, 401(k), Flexible spending account, Paid time off, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e18f3e3f67a9d469,IndeedScraperUSAEng_e18f3e3f67a9d469,IndeedScraperUSAEng,Data,USA_ENGLISH,$112597.33 - $152810.66 yearly,TEMPORARILY_REMOTE, CA,CA,San Francisco,,,Mid-Level,
NEW,RESEARCH DATA SUPERVISOR II,Department of Health Care Services,"Sacramento County, CA",10/30/2024,"Experience with health-related research and/or healthcare services administrative data. The PDRD is part of the EDIM Program, which provides department-wide leadership and support of the collection,…","Job types: Full-time
Benefits: Paid holidays, Dependent care reimbursement, Health insurance, Dental insurance, 401(k), Flexible spending account, Employee assistance program, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=6bd892f40acc9bf7,IndeedScraperUSAEng_6bd892f40acc9bf7,IndeedScraperUSAEng,Data,USA_ENGLISH,$8025 - $9970 monthly,UNKNOWN, CA,CA,Sacramento County,,,Mid-Level,
NEW,Director IT Data Science,JetBlue Airways Corporation,"Long Island City, NY 11101",10/5/2024,Deep expertise in data warehousing and the modern data stack. Seven (7) years of experience in data engineering and data science. Control and evolve JetBlue’s data literacy and data enablement program…,"Remote: Hybrid work
Benefits: Employee stock purchase plan, Disability insurance, Health insurance, RSU, 401(k) matching, Life insurance",https://www.indeed.com/m/viewjob?jk=12d77275dd1f3441,IndeedScraperUSAEng_12d77275dd1f3441,IndeedScraperUSAEng,Data,USA_ENGLISH,$165000 - $250000 yearly,TEMPORARILY_REMOTE, NY 11101,NY,Long Island City,,,Mid-Level,
NEW,Clinical Data Abstractor,Hackensack Meridian Health,"Hackensack, NJ 07601",10/25/2024,"Completes all data input, error report analysis and correction, resolution of errors related to data entry, and submission of data. Identifies opportunities for performance improvement based on…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=40c3c2feef4c6245,IndeedScraperUSAEng_40c3c2feef4c6245,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NJ 07601,NJ,Hackensack,,,Mid-Level,
NEW,Data Scientist,Apple,"Cupertino, CA",10/15/2024,"Summary Posted: Oct 10, 2024 Role Number:200572504 Apple is where individual imaginations gather together, committing to the values that lead to great work. Every new product we build, service we…","Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan",https://www.indeed.com/m/viewjob?jk=ae1efc195fc14801,IndeedScraperUSAEng_ae1efc195fc14801,IndeedScraperUSAEng,Data,USA_ENGLISH,$143100 - $264200 yearly,UNKNOWN, CA,CA,Cupertino,,,Mid-Level,
